SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.139951697,56,0,0.100316614,6000.0,3,0,0,0,0.0
0,0.0,45,0,1194.0,,3,0,1,0,0.0
0,0.069025187,31,0,0.436284312,5500.0,9,1,2,0,1.0
0,0.232834374,31,0,0.04193242,7368.0,2,0,0,0,0.0
0,0.024066437,40,0,0.233595801,8000.0,9,0,2,0,1.0
0,0.17531938,54,0,0.32454052,10500.0,9,0,2,0,2.0
0,0.398725423,45,0,0.311186037,10083.0,17,0,1,0,1.0
0,0.9999999,34,0,0.0,1200.0,0,2,0,0,0.0
0,0.065168804,23,0,0.273554604,1867.0,5,0,0,0,0.0
0,0.309048009,59,1,0.278292062,8641.0,10,0,3,0,0.0
0,0.358973541,55,0,0.233210761,5166.0,22,0,0,0,0.0
0,0.9999999,31,0,0.961738003,3083.0,4,0,3,0,1.0
1,0.0,91,0,18.0,,5,1,0,1,0.0
0,0.553021285,33,0,0.235468345,2700.0,6,0,0,0,1.0
0,0.146932871,57,0,0.247375505,3714.0,12,0,1,0,1.0
0,0.033861014,55,0,3592.0,,17,0,2,0,0.0
0,0.082020821,78,0,577.0,,15,0,0,0,0.0
0,1.014394242,36,1,0.320671731,2500.0,5,0,0,0,1.0
0,0.48016887,40,0,0.498136646,4829.0,6,0,2,1,2.0
0,0.292039632,51,0,0.202481903,4834.0,14,0,0,0,1.0
0,0.4955009,34,0,3411.0,,4,0,2,0,0.0
0,0.007370663,81,0,0.213719596,7317.0,17,0,3,0,0.0
0,0.0,45,0,0.042723389,11000.0,6,0,0,0,2.0
0,0.642543961,47,1,1.329157175,3511.0,11,0,2,0,0.0
0,0.005618869,77,0,0.214637579,4262.0,9,0,1,1,0.0
0,0.066643547,32,0,0.367942402,7916.0,7,0,1,0,1.0
0,0.06839658,57,0,0.208716045,5116.0,2,0,1,0,0.0
0,0.101441627,60,0,0.484229231,2250.0,7,0,2,0,0.0
0,0.449828691,55,0,0.294037799,9576.0,7,0,1,0,1.0
0,0.0,53,0,0.400137426,4365.0,8,0,2,0,1.0
0,0.0,39,0,2383.0,,8,0,1,0,2.0
0,0.122447606,52,0,823.0,,22,0,0,0,0.0
0,0.007424017,85,0,0.00155521,4500.0,5,0,0,0,0.0
0,0.206749838,39,0,3304.0,,7,0,1,0,0.0
0,0.83908046,84,1,0.191312997,3015.0,5,0,0,0,0.0
0,1.071185763,26,0,0.232883558,2000.0,4,1,0,0,1.0
0,0.956808638,55,0,0.29605415,13000.0,13,0,2,0,1.0
0,0.477332304,64,1,0.97483706,12120.0,13,0,4,0,0.0
0,0.052147498,50,1,0.491637631,2869.0,6,0,1,0,1.0
0,0.206189691,65,0,0.31924825,8140.0,6,0,2,0,0.0
0,0.434874134,29,0,0.689040208,3083.0,5,0,1,0,0.0
0,0.320071571,33,0,0.077977721,2333.0,3,0,0,0,0.0
0,0.0,84,0,0.0,4300.0,5,0,0,0,0.0
0,0.80848294,48,0,0.163189121,15000.0,7,0,0,0,3.0
0,0.023677452,71,0,0.536947352,6400.0,15,0,4,0,0.0
0,0.307893632,52,0,0.322882395,15500.0,10,0,2,0,1.0
0,0.0,67,0,0.291391722,6667.0,5,0,1,0,1.0
0,0.059551258,61,1,0.020862309,6470.0,5,0,0,0,0.0
0,0.016999056,59,0,0.290963152,9416.0,9,0,3,0,0.0
0,0.01655419,48,0,7.710963455,300.0,13,0,2,0,4.0
0,0.860307813,35,0,0.203559288,5000.0,6,0,0,0,2.0
1,0.739825581,28,0,0.106998654,2971.0,4,0,0,0,2.0
0,0.215407541,54,0,0.320585098,6562.0,8,0,2,0,0.0
0,0.085684822,56,0,0.324251835,7083.0,11,0,2,0,0.0
0,0.000280692,59,0,457.0,,4,0,1,0,0.0
0,0.0,37,0,0.372395469,7150.0,3,0,2,0,2.0
1,0.467536126,40,0,0.388768539,6000.0,8,0,2,0,0.0
0,0.024581466,61,0,0.082669323,4015.0,12,0,0,0,0.0
0,0.575221544,60,0,446.5,1.0,3,0,0,0,1.0
1,1.155649372,36,0,0.19524224,3446.0,2,3,0,1,2.0
0,0.370756557,52,0,0.403694602,11800.0,12,0,2,0,2.0
0,0.176958067,47,0,0.054328806,12000.0,10,0,0,0,1.0
0,0.9999999,47,0,0.0,,1,0,0,0,0.0
0,0.82176775,41,0,0.378190801,8500.0,15,0,1,0,4.0
1,0.573883162,58,2,0.471960989,2870.0,6,4,1,0,0.0
0,0.703148426,31,0,0.068198776,6700.0,11,0,0,0,1.0
0,0.16669981,57,0,0.407932925,3100.0,6,0,1,0,0.0
0,3845.0,66,0,0.036266162,3170.0,4,0,0,0,0.0
0,0.662440627,53,0,0.159898477,4333.0,1,0,0,0,0.0
0,0.148173089,41,0,0.117009132,14015.0,8,0,2,0,1.0
0,0.049487332,62,0,1.529235382,2000.0,9,0,1,0,0.0
0,0.982803439,45,2,0.02821204,5564.0,1,1,0,2,3.0
0,0.042496968,47,0,1.080191981,10000.0,16,0,9,0,0.0
0,0.0,25,0,0.0,,1,0,0,0,0.0
0,0.026623574,45,0,896.0,,10,0,1,0,0.0
0,0.000499975,55,0,1685.0,,4,0,1,0,
0,0.03307276,44,0,0.239960007,6000.0,8,0,1,0,0.0
0,0.00795256,75,2,0.293008985,9125.0,12,0,2,0,0.0
0,0.051920073,52,0,0.284571543,10000.0,11,0,2,0,0.0
0,0.217856948,49,0,0.115891532,6600.0,7,0,2,0,1.0
0,0.9999999,23,0,557.0,,1,0,0,0,
0,0.060847277,30,0,0.136105431,4400.0,9,0,0,0,0.0
0,0.819798335,55,0,0.496144355,6483.0,10,0,1,0,1.0
0,0.018865022,47,0,1472.0,,8,0,1,0,0.0
0,0.041509664,51,0,0.334880124,9050.0,10,0,1,0,3.0
0,0.064294223,60,0,0.010635397,11000.0,6,0,0,0,0.0
0,0.071430618,52,0,1847.0,,7,0,2,0,2.0
0,0.9999999,21,0,0.0,3000.0,1,0,0,0,0.0
0,0.057712454,70,0,0.191362311,7200.0,3,0,1,0,0.0
0,0.149721264,39,0,0.303429586,10700.0,8,0,1,0,0.0
1,0.9999999,57,1,2222.0,,7,1,2,0,0.0
0,0.013313098,61,0,0.08051839,16666.0,8,0,1,0,0.0
0,0.110974648,70,0,0.239124561,3700.0,11,0,1,0,0.0
0,0.096045198,42,0,0.201449387,12970.0,8,0,2,0,0.0
0,0.140219106,26,0,4.873403665,1800.0,10,0,4,0,0.0
0,0.010336038,72,0,1180.0,,10,0,1,0,0.0
0,0.0447371,77,0,0.2655561,4081.0,9,0,1,0,0.0
0,0.97349049,38,1,0.346055359,8200.0,6,0,1,0,0.0
0,0.709651614,49,1,0.678601166,1200.0,3,0,0,0,0.0
0,0.918565699,49,0,0.413063477,25000.0,18,0,2,0,3.0
0,0.9999999,25,0,0.0,,0,0,0,0,
0,0.0758237,65,0,1045.0,,19,0,1,0,1.0
0,0.615589607,26,1,549.0,0.0,7,0,0,0,0.0
0,0.048819787,32,0,0.448995013,6616.0,6,0,1,1,0.0
0,0.304969188,61,0,0.668055324,6000.0,12,0,1,0,0.0
0,0.01273241,79,1,0.298349057,4239.0,9,0,1,0,0.0
0,0.222526298,65,0,0.443695107,6375.0,15,0,1,0,1.0
0,0.271376841,60,0,0.550830373,10416.0,19,0,2,0,2.0
0,0.657711147,30,0,0.376068376,2105.0,8,0,0,0,0.0
0,0.008324959,67,0,1135.0,,15,0,1,0,
0,0.0,71,0,0.0,900.0,1,0,0,0,0.0
0,0.276861569,33,0,0.004014049,3985.0,3,1,0,0,0.0
0,0.247975202,53,1,0.399868895,3050.0,10,0,1,0,0.0
0,0.090327312,41,0,0.949220312,2500.0,5,0,1,0,2.0
0,0.069921459,59,1,0.333970129,5757.0,15,0,1,0,0.0
0,0.9999999,54,0,0.805970149,1875.0,4,0,1,0,1.0
0,0.0134754,78,0,53.0,,13,0,0,0,0.0
1,0.657927591,54,1,0.104836092,3080.0,5,0,0,0,1.0
0,0.0,41,0,4283.0,,6,0,3,0,0.0
0,0.03929869,79,0,0.121140841,3400.0,4,0,1,0,0.0
0,0.42415931,56,0,6838.0,,4,0,2,0,0.0
0,0.00584465,80,0,0.008531058,3750.0,13,0,0,0,0.0
0,0.184703453,54,0,0.28532829,3700.0,16,0,1,0,0.0
0,0.260342139,63,0,0.397120576,5000.0,15,0,1,0,0.0
1,1.898004435,41,0,0.495292597,5416.0,3,5,1,1,3.0
0,0.324100791,53,0,0.602276806,19500.0,34,0,19,0,3.0
0,0.333206754,42,0,1.281199613,3100.0,17,0,2,0,2.0
0,0.346982651,64,0,0.676092545,3500.0,8,0,1,0,0.0
0,0.9999999,35,0,0.417310665,1940.0,5,0,1,0,0.0
0,0.251557137,36,1,1.369315342,2000.0,10,0,1,0,2.0
0,0.014691459,72,0,75.0,0.0,13,0,0,0,0.0
0,0.179148466,45,0,0.051164401,11550.0,6,0,0,0,5.0
0,0.9999999,62,0,0.397218863,8269.0,6,0,2,0,0.0
0,0.378874413,69,0,0.423744397,8700.0,16,0,2,0,0.0
1,0.767840152,74,3,0.2964495,2900.0,4,1,0,1,0.0
0,0.603964587,59,0,1408.0,,8,0,1,0,3.0
0,0.9999999,47,1,0.206239168,7500.0,10,0,0,0,2.0
0,0.404603469,45,0,0.819477874,5400.0,9,0,2,0,1.0
0,0.383910485,32,0,1101.0,,10,0,1,0,0.0
0,0.018731631,46,0,3099.0,,9,0,2,0,0.0
0,0.026855225,44,0,0.003141959,3500.0,4,0,0,0,1.0
1,0.9999999,32,2,0.638593381,3383.0,5,0,2,0,1.0
0,0.001446747,67,0,0.000166639,6000.0,4,0,0,0,0.0
0,0.096331193,50,0,0.216250964,11666.0,4,0,2,0,2.0
0,0.23872016,44,0,0.779406864,3000.0,5,0,1,0,1.0
1,0.646202106,52,1,4621.0,,11,6,1,0,0.0
0,0.086576619,38,0,484.0,,9,0,0,0,2.0
0,0.542435028,59,0,0.511456742,7200.0,14,0,1,0,0.0
0,0.985018727,64,0,0.148961077,3416.0,2,4,0,0,0.0
0,0.845890262,75,0,7670.0,,16,0,2,0,0.0
0,0.043752516,47,0,0.145541783,2500.0,3,0,0,0,4.0
0,0.073385232,66,0,0.070686071,9619.0,3,0,1,0,1.0
0,0.229002011,56,0,0.345706737,7569.0,9,0,2,0,0.0
0,0.098349955,44,0,0.058249041,8600.0,7,0,0,0,1.0
1,0.9999999,59,2,0.055234087,1900.0,2,3,0,1,0.0
0,0.20758483,36,1,2370.0,,4,5,1,0,0.0
0,0.071451698,78,0,0.027235501,10500.0,10,0,0,0,0.0
0,0.55895704,60,0,0.141455286,5400.0,2,0,0,0,0.0
0,0.179989917,33,0,0.843662535,2500.0,9,0,1,0,0.0
0,0.073191767,54,0,0.020708083,4490.0,4,0,0,0,0.0
0,0.554011284,46,0,0.115922371,9583.0,9,2,1,0,3.0
0,0.60934073,55,0,0.641863961,2660.0,8,0,1,0,0.0
0,0.790010499,63,0,2197.0,,4,0,0,0,0.0
0,0.007089373,48,0,0.28418537,9623.0,16,0,2,0,0.0
0,0.034061436,60,0,0.005332445,6000.0,7,0,0,0,0.0
0,0.241533064,50,0,1.039069767,5374.0,7,0,2,0,0.0
0,0.16134876,62,0,0.068154257,8245.0,4,0,0,0,0.0
1,0.208121827,36,0,0.442980463,2200.0,5,1,0,1,2.0
0,0.336388849,65,0,0.220998478,13800.0,13,1,0,0,1.0
0,0.045921275,46,0,0.060871196,16000.0,19,0,1,0,0.0
0,1.009495252,32,0,0.044369454,8000.0,7,0,0,1,0.0
0,0.019314619,74,0,1308.0,,8,0,2,0,0.0
1,0.157661889,40,0,0.282071793,10000.0,16,0,1,0,2.0
0,0.874881203,60,0,0.552057443,3620.0,10,0,1,0,0.0
0,0.038528656,57,0,0.345022168,2480.0,8,0,1,0,0.0
0,0.121625178,37,0,0.575942915,3923.0,8,0,1,0,1.0
0,0.0,80,0,502.0,,4,0,0,0,0.0
0,0.02291546,96,0,0.007622812,7083.0,5,0,0,0,0.0
0,0.0,58,0,0.589482104,5000.0,12,0,2,0,0.0
0,0.121192616,62,0,0.545727136,2000.0,11,0,1,0,0.0
0,0.108456874,41,0,306.5,1.0,20,0,1,0,4.0
0,0.1147439,68,0,2408.0,,6,0,1,0,
0,0.063783688,50,0,0.209232564,12000.0,13,0,2,0,0.0
0,0.115223618,84,0,0.117433194,5500.0,7,0,0,0,0.0
0,0.137391164,51,0,0.361627744,7150.0,7,0,2,0,0.0
0,0.962539486,53,0,0.415381099,8750.0,11,0,2,0,2.0
0,0.073634132,46,0,0.444150344,5666.0,9,0,1,0,3.0
0,0.336250436,43,0,0.444455554,10000.0,16,0,2,0,0.0
0,0.9999999,46,0,0.159107271,4166.0,0,1,0,0,0.0
0,0.052539568,74,0,107.0,,14,0,0,0,0.0
0,0.003641708,48,1,0.418531568,10500.0,17,0,1,0,2.0
0,0.784009191,53,0,0.289615456,5382.0,8,0,1,0,0.0
0,0.9999999,32,0,0.208176101,6359.0,3,0,2,0,0.0
0,0.491447298,43,0,0.499683844,6325.0,13,0,2,0,1.0
0,0.9999999,91,0,0.0,2400.0,1,0,0,0,0.0
0,0.26210295,56,0,0.265643218,5145.0,9,0,1,0,0.0
0,0.017689823,54,0,0.60725507,3500.0,15,0,1,0,0.0
0,0.936191982,31,4,0.060705974,5155.0,6,0,0,0,1.0
0,0.103167394,54,0,0.20679743,11827.0,18,0,1,0,2.0
0,0.237793844,59,0,0.366807376,4500.0,10,0,0,0,2.0
0,0.143529117,57,0,0.173253676,2175.0,13,0,0,0,0.0
0,0.9999999,61,0,450.3333333,2.0,7,0,1,0,0.0
0,0.067120805,45,0,2555.0,,5,0,2,0,0.0
1,1.170921199,22,1,31.0,,2,0,0,1,
0,0.000546755,68,0,0.149124167,6450.0,7,0,1,0,0.0
0,0.06534252,79,7,0.782016349,1100.0,12,0,1,0,0.0
0,0.02947647,73,0,0.131106567,4400.0,3,0,0,0,0.0
0,0.0,39,0,0.0,6466.0,1,0,0,0,2.0
0,0.528157281,48,0,0.34724033,2300.0,9,0,2,0,0.0
0,0.379550083,76,0,1322.0,,5,0,1,0,1.0
0,1.764621969,33,0,0.580683863,3333.0,7,0,1,0,0.0
0,0.17311226,42,0,0.457568007,4300.0,11,0,1,0,3.0
0,0.024954243,50,0,0.28261664,8208.0,6,0,2,0,1.0
1,1.00909909,78,1,0.331839821,3570.0,6,2,0,1,0.0
0,0.033997044,57,0,8078.0,,10,0,3,0,
0,0.068551075,49,0,0.465804067,5950.0,17,0,2,0,2.0
0,0.120147523,65,0,1996.5,1.0,15,0,4,0,0.0
0,0.0,70,0,0.292872922,8600.0,6,0,2,0,0.0
0,0.426352263,56,0,0.289182435,2800.0,8,0,2,0,0.0
0,0.51029494,53,1,0.782636168,7912.0,13,0,2,0,3.0
0,0.0,49,0,2061.0,,12,0,1,0,0.0
0,0.111669546,49,0,1506.0,,12,0,4,0,0.0
0,0.012654954,67,0,0.211344538,9519.0,9,0,1,0,0.0
0,0.0,80,0,7.494590417,646.0,14,0,4,0,0.0
1,0.9999999,40,1,2049.0,,7,0,1,0,
0,0.016721309,57,0,0.209538979,11300.0,13,0,1,0,6.0
0,0.111469595,43,0,0.477913107,5500.0,8,0,2,0,0.0
0,0.485392026,29,0,0.192903407,3550.0,7,0,0,0,0.0
0,0.688631487,62,2,0.0896048,23000.0,13,0,0,0,0.0
0,0.258261594,23,1,0.043010753,929.0,3,1,0,0,0.0
0,0.110149988,65,2,0.23835233,5000.0,10,0,1,0,1.0
0,0.818561949,40,0,0.386957274,5780.0,2,0,1,0,0.0
0,0.873774042,47,0,366.0,,6,0,0,0,0.0
0,0.204553382,44,0,0.098686679,2664.0,5,0,0,0,1.0
0,0.127211075,62,0,0.295643894,4200.0,15,0,0,0,1.0
0,0.069517237,63,0,0.021038317,12500.0,6,0,0,0,0.0
0,0.94763566,44,0,1.619861432,2164.0,8,0,1,0,1.0
0,0.360842415,72,0,0.36185444,5866.0,4,0,2,0,0.0
0,0.053581829,28,0,0.002104709,3800.0,2,0,0,0,0.0
0,0.220229648,32,0,3.807247735,3200.0,4,0,1,0,2.0
0,0.020326532,47,0,0.273655304,16750.0,10,0,3,0,1.0
0,0.118711651,60,0,0.35394101,6000.0,18,0,1,0,1.0
0,3.35e-05,62,0,0.044791348,9800.0,12,0,0,0,0.0
0,0.183085055,47,0,0.814069038,3823.0,9,0,2,0,1.0
0,0.146937937,60,0,0.098938948,18000.0,4,0,1,0,0.0
0,0.641374345,55,0,2256.0,,3,0,2,0,0.0
1,1.198880299,37,2,0.478664524,5600.0,6,3,1,3,3.0
0,0.089130124,66,1,0.004781569,4600.0,8,0,0,0,0.0
0,0.605087182,41,0,0.605583071,2220.0,7,0,1,0,2.0
0,0.064355611,63,0,0.496304118,2840.0,9,0,3,0,1.0
0,0.9999999,62,0,225.0,,2,0,1,0,0.0
0,0.109104062,51,0,0.3525285,10262.0,8,0,2,0,1.0
0,0.877906447,61,0,0.535431959,7083.0,10,0,1,0,0.0
0,0.665333524,30,1,0.399720056,5000.0,7,0,1,1,0.0
0,0.064450318,58,0,0.392151962,4000.0,11,0,1,0,1.0
0,0.656884849,55,0,6541.0,,13,0,2,0,0.0
0,0.15109785,65,0,99.0,,2,0,0,0,0.0
0,0.011493727,77,0,0.188569155,7540.0,11,0,1,0,0.0
0,0.0,59,0,0.0,3400.0,2,0,0,0,0.0
0,0.31361792,40,0,0.39649426,8100.0,23,0,3,0,1.0
0,0.044498517,78,0,0.15352144,4500.0,6,0,0,0,1.0
0,0.004092517,65,0,18.0,,4,0,0,0,0.0
0,0.027304329,86,0,0.00742751,7000.0,4,0,0,0,0.0
0,0.075897916,62,0,126.0,,3,0,0,0,0.0
0,0.036235705,64,0,0.094955697,14332.0,5,0,1,0,0.0
1,0.239842149,54,1,0.132178563,8601.0,27,1,0,0,1.0
0,0.242436222,68,0,0.337919175,6977.0,8,0,1,0,0.0
0,0.203794095,49,0,0.562453129,12000.0,10,0,3,0,3.0
0,0.468542284,72,0,0.322805025,14088.0,10,0,2,0,0.0
0,0.159358557,60,2,0.233233897,9050.0,15,0,2,0,0.0
0,0.061615171,79,0,0.01266546,10500.0,9,0,0,0,0.0
0,0.002256381,63,0,0.00059997,6666.0,9,0,0,0,0.0
0,0.412208536,64,1,0.438855561,6500.0,12,0,2,0,0.0
0,0.007693585,67,0,0.154542711,3312.0,16,0,1,0,0.0
1,0.900203413,41,0,0.79013443,9000.0,22,0,2,0,0.0
0,0.156172353,51,0,0.457677116,20000.0,9,0,6,0,3.0
1,0.9999999,49,0,0.0,3683.0,0,0,0,0,1.0
0,0.003096903,61,0,0.001071483,6532.0,7,0,0,0,1.0
0,0.984641229,39,0,0.534193161,3333.0,8,0,2,0,0.0
0,0.466695809,32,1,0.409882891,3500.0,6,0,0,0,1.0
0,0.213341576,45,0,0.350886548,7500.0,8,0,1,0,3.0
0,0.9999999,66,0,0.0,2000.0,0,0,0,0,1.0
0,0.045286876,73,0,0.196557468,1800.0,11,0,1,0,0.0
0,0.747962337,39,1,0.278188765,12300.0,18,0,3,0,1.0
0,0.038137409,43,0,0.365331364,10833.0,8,0,1,0,2.0
0,0.233553289,39,0,0.016738403,2090.0,1,0,0,0,2.0
0,0.911398246,40,2,1058.0,,7,0,0,0,3.0
0,0.365591558,79,0,0.290803109,6175.0,17,0,1,0,0.0
0,0.436672236,54,0,0.374108612,14583.0,6,0,2,0,0.0
0,0.048392335,51,0,0.120967742,3967.0,9,0,0,0,1.0
0,0.023729857,56,2,0.090501663,6916.0,4,0,1,0,0.0
0,0.007200577,63,0,38.0,,5,0,0,0,0.0
0,0.491979451,56,1,0.05473246,8166.0,7,0,0,0,0.0
0,0.068176137,60,0,0.95744282,5333.0,4,0,2,0,0.0
0,0.204043571,54,0,0.269105312,8583.0,12,0,2,0,4.0
0,0.002189717,75,0,1865.0,,6,0,1,0,0.0
0,0.162595578,44,0,0.255742997,50800.0,23,0,2,0,2.0
1,0.9999999,49,3,0.256566684,5900.0,3,7,1,1,2.0
0,0.0,62,0,0.207416833,5500.0,7,1,1,0,1.0
0,0.472266576,41,0,0.536774965,5016.0,8,0,1,0,2.0
0,0.046448394,64,0,0.032489847,3200.0,4,0,0,0,0.0
0,0.027051473,78,0,0.075493709,12000.0,7,0,1,0,1.0
0,0.394641157,50,2,2.494793836,2400.0,17,0,4,0,2.0
0,0.0,66,0,0.0,10000.0,3,0,0,0,0.0
0,0.0,37,0,0.077382498,3850.0,1,0,0,0,0.0
0,0.0,67,0,0.401449819,8000.0,10,0,3,0,0.0
0,0.150810639,72,0,0.255849833,11666.0,18,0,2,0,0.0
0,0.021171126,67,0,0.266860571,5500.0,7,0,1,0,1.0
0,0.031498425,59,0,5542.0,,14,0,4,0,0.0
0,0.117586084,37,0,0.263461827,13333.0,11,0,2,0,2.0
0,0.0,84,0,0.0,0.0,4,0,0,0,0.0
0,0.012729712,72,0,11.0,,4,0,0,0,0.0
0,0.062775095,50,0,0.284454029,5100.0,6,0,1,0,1.0
0,0.333574559,74,0,0.498250292,6000.0,15,0,2,1,1.0
0,0.140761497,52,0,0.332672426,7060.0,4,0,1,0,2.0
0,0.409143189,65,0,5969.0,,19,0,1,0,1.0
0,0.00136897,60,0,203.0,,22,0,0,0,2.0
1,0.011827873,43,1,0.492385787,6500.0,10,0,2,0,4.0
0,0.456646979,51,0,0.268400176,13613.0,24,0,1,0,2.0
0,0.253589807,62,0,0.354185833,25000.0,8,0,3,0,1.0
0,0.02135415,27,0,0.091969344,3000.0,6,0,0,0,0.0
0,0.015717656,64,0,0.115733991,17833.0,4,0,1,0,0.0
0,0.655021834,27,0,0.222259247,3000.0,7,0,0,0,0.0
0,0.057547123,40,0,0.246459481,5083.0,7,0,2,0,0.0
0,0.55318617,48,0,0.151476252,14800.0,8,0,1,0,1.0
0,0.9999999,60,0,0.0,1100.0,0,0,0,0,0.0
1,0.908454616,48,1,0.667314635,3600.0,6,1,1,0,1.0
0,0.0,58,0,2192.0,,12,0,1,0,1.0
0,0.037503559,69,0,65.0,,8,0,0,0,0.0
0,0.256824773,65,0,1.269492203,2500.0,15,0,0,0,0.0
0,0.135336207,56,0,0.252013702,10800.0,9,0,1,0,2.0
0,0.311101046,47,0,0.269654088,7631.0,9,0,1,0,3.0
0,0.9999999,53,0,0.256217417,11700.0,3,0,2,0,4.0
0,0.951592226,40,0,2045.0,,5,0,0,0,3.0
0,0.024627756,89,0,0.005135176,6620.0,3,0,0,0,0.0
0,0.018943395,47,0,2253.0,,5,0,1,0,0.0
0,0.093247766,65,1,17671.0,,17,0,5,0,2.0
0,0.487051295,32,0,0.287524641,3550.0,9,0,1,0,3.0
0,0.002258252,59,0,0.00388673,1800.0,7,0,0,0,0.0
0,0.00323581,31,0,0.383248167,4500.0,5,0,1,0,2.0
0,0.0,47,0,0.189084575,5166.0,3,0,1,0,2.0
0,0.612301438,57,0,0.364467849,10823.0,9,0,3,0,0.0
1,0.115603315,64,0,0.234473812,12333.0,20,0,1,0,2.0
0,0.01356542,50,0,796.0,,8,0,1,0,0.0
0,0.336229737,49,0,0.206517759,5461.0,8,0,1,0,3.0
0,0.062462481,48,0,1611.0,,6,0,2,0,3.0
0,0.047285617,65,0,314.0,,8,0,0,0,
0,0.9999999,62,0,0.0,,1,0,0,0,0.0
0,0.058635031,58,0,0.515388628,1916.0,6,0,0,0,1.0
0,0.053656049,45,0,0.054539884,9790.0,9,0,0,0,2.0
0,0.099860009,59,0,0.237934145,4433.0,4,0,1,0,0.0
0,0.925848782,32,1,0.09141791,3215.0,4,0,0,0,1.0
0,0.216819856,59,0,0.396322346,11800.0,11,0,2,0,0.0
0,0.022939541,56,0,0.510289991,2137.0,11,0,1,0,1.0
0,0.662748277,50,0,0.139962677,3750.0,12,0,1,0,0.0
0,0.159172887,62,0,0.645405964,5800.0,10,0,1,0,0.0
0,0.063815816,59,0,0.139674379,3500.0,9,0,0,0,1.0
0,0.322941647,71,0,0.096903097,1000.0,5,0,0,0,0.0
0,0.02378687,73,0,1184.0,,4,0,2,0,0.0
0,0.0,48,0,1108.0,,4,0,1,0,
0,0.107624764,59,0,0.276654097,11667.0,12,0,2,0,3.0
0,0.047724174,66,0,0.75812094,2000.0,11,0,1,0,1.0
0,0.036343889,38,0,0.110269961,7000.0,8,0,1,0,1.0
0,0.35458818,52,1,0.53685816,5900.0,6,0,2,0,0.0
0,0.010402205,68,0,0.094140517,3600.0,6,0,1,0,0.0
0,0.401355501,40,0,0.505376344,5300.0,5,0,1,0,2.0
0,0.188963517,66,0,0.117089921,26500.0,5,0,1,0,0.0
0,0.527481377,37,0,0.692195265,3420.0,6,0,2,0,1.0
0,0.257382841,54,0,1118.0,,3,0,1,0,2.0
1,0.571385189,46,0,0.436732362,3500.0,21,1,1,0,2.0
1,0.9999999,51,4,0.363837068,9058.0,5,2,1,1,2.0
0,0.644251864,29,0,4791.0,,15,0,2,0,0.0
0,0.079452482,63,2,0.201199201,1500.0,10,0,0,0,1.0
0,0.9999999,76,0,0.0,6950.0,1,0,0,0,0.0
0,0.539384455,32,0,0.148716518,3583.0,8,6,0,1,0.0
0,0.006119884,29,0,0.146670666,3333.0,5,0,0,0,0.0
0,0.148289838,34,0,0.574585635,3800.0,5,0,2,0,3.0
1,0.0,63,0,0.188378471,5833.0,9,0,2,0,0.0
0,0.078284547,57,1,0.458472204,7500.0,13,0,3,0,0.0
0,0.195140243,59,0,0.240815958,11078.0,8,0,2,0,3.0
0,0.130816506,78,0,1298.0,,12,0,3,0,0.0
0,0.0,30,0,0.144285238,3000.0,6,1,0,0,0.0
0,0.671278504,55,1,0.396075491,8000.0,9,0,1,0,0.0
0,0.999315303,32,0,0.329896907,3200.0,7,0,0,0,0.0
0,0.658386745,45,1,1354.0,,16,0,1,0,0.0
0,0.338302127,39,0,0.265900108,2782.0,8,0,0,0,2.0
0,0.017440382,38,0,0.71898883,1700.0,18,0,0,0,2.0
0,0.124596216,25,0,0.662606577,820.0,5,0,0,0,0.0
0,0.840705381,47,0,0.376657248,4600.0,8,0,1,0,1.0
0,0.257122982,33,0,0.334854535,5258.0,10,0,2,0,0.0
0,0.001823733,61,0,2184.0,,8,0,2,0,
0,0.042252127,49,0,0.327717852,8250.0,24,0,1,1,3.0
0,0.004674577,42,0,0.322382517,7000.0,7,0,1,0,0.0
0,0.062372,36,0,1.046201232,5843.0,11,0,2,0,2.0
0,0.120671189,42,0,0.564730219,5800.0,9,0,2,0,0.0
0,0.003166561,77,0,2.0,,2,0,0,0,0.0
0,0.672149548,55,0,0.189387694,26685.0,13,0,2,0,4.0
0,0.9999999,57,1,5053.0,,3,3,3,0,1.0
0,0.007319707,64,0,0.141918434,14000.0,4,0,1,0,0.0
0,0.7088565,40,0,1.024195161,5000.0,11,0,2,0,0.0
1,0.868809731,31,4,0.279511156,10800.0,10,0,2,0,0.0
0,0.048831024,71,0,0.262487757,4083.0,16,0,1,0,0.0
0,0.169990811,40,0,0.500648028,5400.0,8,0,1,0,2.0
0,0.060803457,62,0,0.449477352,6600.0,7,0,1,0,0.0
0,0.966806639,45,0,0.368770764,2106.0,4,0,1,0,2.0
0,0.00679322,55,0,0.373715657,40000.0,14,0,3,0,4.0
0,0.380967942,41,0,0.491049831,6200.0,9,0,2,0,0.0
0,0.132848854,65,0,0.11040527,17000.0,11,0,1,0,0.0
0,0.799587904,51,0,0.062277445,13198.0,3,0,0,0,1.0
0,0.825964264,72,0,0.676031384,3950.0,12,0,0,0,0.0
